12472;ASS 2012.218;Aguardando Resposta Terceiros;Devolver planta - ALEXANDRE;;23/08/2013;30/08/2013;;
7641;PRS 2013.044;Aguardando Resposta Cliente;Irá passar nomes novos por email;;23/08/2013;01/10/2013;;
12903;ASS 2013.128;Aguardando Resposta Terceiros;Prot 24784/13 - Prefeitura;;23/08/2013;13/12/2013;;
280;PRS 2013.045;Fazer Medição;Ir até dia 29/08;Hélio/Vanessa;24/08/2013;30/08/2013;;
11645;PRS 2013.045;Fazer Contato Terceiro;Pedir certidão de onus - CRI;Vanessa;24/08/2013;26/08/2013;;
5214;PRS 2013.046;Fazer Contato Cliente;Passar orçamento por email;Hélio;26/08/2013;26/08/2013;;
2648;PAQ 2013.063;Revisar;Revisado por Amanda;Hélio;26/08/2013;09/09/2013;;
2546;PAQ 2012.064;Revisar;Revisado por Amanda;Hélio;26/08/2013;19/08/2014;;
2712;PAQ 2013.035;Revisar;Revisado por Amanda;Hélio;26/08/2013;22/09/2014;;
2562;PAQ 2012.076;Revisar;Revisado por Amanda;Hélio;26/08/2013;31/07/2015;;
2434;PAQ 2010.028;Revisar;1ª Revisão ( não revisei );Helio Campos;26/08/2013;13/07/2019;;
2447;PAQ 2010.082;Revisar;2ª Revisão;Lucas;26/08/2013;;;
2441;PAQ 2010.046;Revisar;Revisado por Amanda ( cancelado por Helio );Hélio;26/08/2013;25/01/2016;;
8047;ASS 2012.251;Elaborando Processo;Fazer requerimento de escelsa para comprovar existência;Vanessa;26/08/2013;27/08/2013;;
9412;ASS 2013.024;Fazer Contato Terceiro;Pedir cetidão de onus - CRI;Vanessa;26/08/2013;26/08/2013;;
9266;ASS 2012.238;Fazer Contato Terceiro;Tirar nova CND - Receita Federal;Vanessa;26/08/2013;28/08/2013;;
8018;ASS 2012.228;Elaborando Processo;;Vanessa;26/08/2013;27/08/2013;;
7634;PRS 2013.046;Aguardando Resposta Cliente;Aprovar orçamento, hélio pediu escritura;;26/08/2013;27/08/2013;;
11968;ASS 2009.024;Aguardando Resposta Terceiros;Emitir Alvará - GL;;26/08/2013;31/10/2013;;
5477;PRS 2013.019;Fazer Contato Cliente;Entregar plantas e marcar pontos;;26/08/2013;30/08/2013;;
5476;PRS 2013.019;Fazer Contato Cliente;Marcar entrega de plantas e pedir para arrumar piquetes;;26/08/2013;26/08/2009;;
9531;ASS 2013.066;Fazer Contato Terceiro;Pedir certidão de ônus de Eliane CRI;;26/08/2013;28/08/2013;;
13846;PRS 2013.045;Aguardando Resposta Terceiros;Prot 049737 - CRI;;26/08/2013;04/09/2013;;
12631;ASS 2013.024;Aguardando Resposta Terceiros;Prot 049738 - CRI;;26/08/2013;02/09/2013;;
12630;ASS 2013.024;Aguardando Resposta Terceiros;Prot 049738 - CRI;;26/08/2013;02/09/2013;;
13023;ASS 2013.149;Aguardando Resposta Terceiros;Prot 28647/13 - Prefeitura;;26/08/2013;23/09/2013;;
12629;ASS 2013.024;Aguardando Resposta Terceiros;Reanalise do processo - GFO;;26/08/2013;29/05/2014;;atual
12143;ASS 2012.037;Aguardando Resposta Terceiros;Resposta da troca de nome do comprovante - Lorena CRI;;26/08/2013;29/08/2013;;
3404;ASS 2013.066;Fazer Contato Cliente;Apresentar dados da reunião;Hélio;27/08/2013;28/08/2013;;atual
3458;ASS 2013.085;Fazer Contato Cliente;Entregar boletos;Hélio;27/08/2013;27/08/2013;;
1185;PAQ 2013.029;Fazer Desenho;Reduzir Cômodos;Hélio;27/08/2013;13/09/2013;;atual
1113;PRS 2013.042;Fazer Desenho;Passar pontos a limpo;Livre;27/08/2013;30/10/2013;;
5213;PRS 2013.046;Fazer Contato Cliente;Passar data de medição do topografo;Vanessa;27/08/2013;28/08/2013;;
5198;PRS 2013.047;Fazer Contato Cliente;Passar orçamento;Vanessa;27/08/2013;27/08/2013;;
3205;ASS 2012.228;Fazer Contato Cliente;Passar valores de taxa;Vanessa;27/08/2013;27/08/2013;;
5465;PRS 2013.016;Fazer Contato Cliente;Passar valores e marcar entrega;Vanessa;27/08/2013;27/08/2013;;atual
3248;ASS 2012.251;Fazer Contato Cliente;Pedir para vir aqui e assinar requerimento - Escelsa;Vanessa;27/08/2013;27/08/2013;;
3213;ASS 2012.233;Fazer Contato Cliente;Pedir xerox autenticada do CPF e RG e valor da parcela 1/2.;Vanessa;27/08/2013;27/08/2013;;
8970;ASS 2012.136;Fazer Contato Terceiro;Reconhecer firma e entregar no GL;Vanessa / Amanda;27/08/2013;02/09/2013;;
9242;ASS 2012.228;Fazer Contato Terceiro;Reconhecer Firma e levar plantas e boletos - GL;Vanessa / Amanda;27/08/2013;28/08/2013;;
6165;ASS 2013.085;Aguardando Resposta Cliente;Aguardando entrega dos boletos pagos;;27/08/2013;03/09/2013;;
7621;PRS 2013.047;Aguardando Resposta Cliente;Aprovação do orçamento;;27/08/2013;29/08/2013;;
14683;PRS 2013.010;Cobrar Pagamentos;Cobrar 200,00;;27/08/2013;17/09/2013;;
14682;PRS 2013.010;Cobrar Pagamentos;Cobrar 200,00;;27/08/2013;17/09/2013;;
13861;PRS 2013.042;Aguardando Resposta Terceiros;Entrega dos dados da Medição - Serginho;;27/08/2013;30/08/2013;;
9813;ASS 2013.124;Fazer Contato Terceiro;Levar dados CRI - Mário Pires;;27/08/2013;16/09/2013;;
7633;PRS 2013.046;Aguardando Resposta Cliente;Mandar escritura;;27/08/2013;28/08/2013;;
5745;ASS 2012.124;Aguardando Resposta Cliente;Pagar boletos;;27/08/2013;11/09/2013;;
14661;PRS 2013.042;Cobrar Pagamentos;Receber parcela inicial;;27/08/2013;05/09/2013;;
5962;ASS 2012.251;Aguardando Resposta Cliente;Trazer conta anterior 2006 ou assinar requerimentos;;27/08/2013;05/02/2014;;
5913;ASS 2012.228;Aguardando Resposta Cliente;Trazer valor e assinar vegetal;;27/08/2013;27/08/2013;;
5927;ASS 2012.233;Aguardando Resposta Cliente;Trazer xerox autenticada do CPF e RG e valor da parcela 1/2.;;27/08/2013;10/03/2018;;
11633;PAQ 2013.065;Fazer Contato Terceiro;Solicitar arquivo CAD - Baìco;Helio;28/08/2013;20/09/2013;;
11632;PAQ 2013.065;Fazer Contato Terceiro;Solicitar arquivo CAD - Baìco;Helio;28/08/2013;20/09/2013;;
5269;PAQ 2013.057;Fazer Contato Cliente;Apresentar nova proposta;Hélio;28/08/2013;29/08/2013;;
5464;PRS 2013.016;Fazer Contato Cliente;Reunião marcada para o dia 29/08/2013 às 09:00;Hélio;28/08/2013;29/08/2013;;
1960;PAQ 2013.057;Desenhando;;Hélio;28/08/2013;28/08/2013;;
1098;PRS 2013.043;Fazer Desenho;;Livre;28/08/2013;30/08/2013;;
9265;ASS 2012.238;Fazer Contato Terceiro;Dar entrada - CRI;Vanessa;28/08/2013;03/09/2013;;
9679;ASS 2013.107;Fazer Contato Terceiro;Dar entrada processo - Receita federal;Vanessa;28/08/2013;28/08/2013;;atual
2847;ASS 2009.024;Fazer Contato Cliente;Micheli ligou para receber;Vanessa;28/08/2013;29/08/2013;;atual
9712;ASS 2013.121;Fazer Contato Terceiro;Pedir para retificar certidão de desmembramento - Alexandre;Vanessa;28/08/2013;02/09/2013;;
12819;ASS 2013.107;Aguardando Resposta Terceiros;Análise de decadência - Receita federal;;28/08/2013;27/01/2014;;
14721;ASS 2012.032;Arquivar;Arquivar rascunho;;28/08/2013;03/09/2013;;
14818;ASS 2013.048;Arquivar;Arquivar rascunhos;;28/08/2013;03/09/2013;;
12719;ASS 2013.066;Aguardando Resposta Terceiros;Certidão de ônus - CRI prot:0498/10;;28/08/2013;16/09/2013;;
14202;ASS 2013.048;Entregar;CND e documento oferecer serviços de averbaçao no CRI;;28/08/2013;02/04/2014;;
7626;PAQ 2013.066;Aguardando Resposta Cliente;Enviar arquivo em CAD;;28/08/2013;02/09/2013;;
11773;PAQ 2013.038;Fazer Contato Terceiro;Enviar e buscar plotagem - Print Mark;;28/08/2013;30/08/2013;;
11772;PAQ 2013.038;Fazer Contato Terceiro;Enviar e buscar plotagem - Print Mark;;28/08/2013;30/08/2013;;
12517;ASS 2012.238;Aguardando Resposta Terceiros;Fazer nova ART - michele dillem (Entreguei para Ivone);;28/08/2013;03/09/2013;;
275;PRS 2013.046;Fazer Medição;Ir no local dia 30/08/2013 às 09:30 - Serginho;;28/08/2013;30/08/2013;;
14032;ASS 2012.032;Entregar;Oferecer serviço averbação CRI;;28/08/2013;05/11/2014;;
14656;PRS 2013.046;Cobrar Pagamentos;Receber parcela 1/2 de desenho/levantamnto;;28/08/2013;30/08/2013;;atual
14599;ASS 2013.048;Cobrar Pagamentos;Receber parcelas 2/2 150,00;;28/08/2013;02/04/2014;;
6193;ASS 2013.095;Aguardando Resposta Cliente;Trazer conta de água ou luz e documento do terreno;;28/08/2013;22/05/2017;;
8139;ASS 2013.094;Elaborando Processo;Verificar itens para retificar planta;;28/08/2013;02/09/2013;;
8771;ASS 2011.142;Fazer Contato Terceiro;Enviar e buscar plotagem - Print Mark;Helio;29/08/2013;30/08/2013;;
2846;ASS 2009.024;Fazer Contato Cliente;Passar para receber com Michele;Hélio;29/08/2013;30/08/2013;;atual
1142;PAQ 2013.059;Fazer Desenho;Falta medir restante;Livre;29/08/2013;20/09/2013;;
1330;PRS 2010.005;Fazer Desenho;Retificar planta com novos dados;Livre;29/08/2013;30/08/2013;;
1072;PRS 2013.047;Fazer Desenho;Usar dados do PRS 02/2009;Livre;29/08/2013;03/09/2013;;atual
8823;ASS 2012.037;Fazer Contato Terceiro;Conversar com Alexandre sobre o processo;Vanessa;29/08/2013;02/09/2013;;
2845;ASS 2009.024;Fazer Contato Cliente;Conversar com Magno sobre o pagamento da ampliação;Vanessa;29/08/2013;29/08/2013;;atual
10275;ASS 2013.152;Fazer Contato Terceiro;Marcar conversa com sìndico do edificio Ricamar;Vanessa;29/08/2013;04/10/2013;;
7678;PAQ 2013.057;Aguardando Resposta Cliente;Aprovar novo estudo;;29/08/2013;30/04/2015;;
5536;ASS 2009.024;Aguardando Resposta Cliente;Cliente pagou 400,00;;29/08/2013;30/08/2013;;
15294;PRS 2013.016;Arquivar;Continua no ASS 152/13;;29/08/2013;29/08/2013;;
10274;ASS 2013.152;Fazer Contato Terceiro;Pedir certidão de ônus - CRI;;29/08/2013;20/09/2013;;
5535;ASS 2009.024;Aguardando Resposta Cliente;Procurar recibo desse serviço e marcar nova reunião;;29/08/2013;29/08/2013;;
10118;ASS 2013.147;Fazer Contato Terceiro;Procurar Valter no Idaf;;29/08/2013;16/09/2013;;
6389;ASS 2013.131;Aguardando Resposta Cliente;Trazer requerimentos assinados;;29/08/2013;03/09/2013;;
11916;PRS 2013.019;Fazer Contato Terceiro;Agrimensor ficou de marcar a divisão no local;41556;30/08/2013;20/09/2013;;
1374;ASS 2012.135;Desenhando;;Hélio;30/08/2013;02/09/2013;;
1694;PAQ 2010.053;Desenhando;;Hélio;30/08/2013;02/09/2013;;
1093;PRS 2013.045;Fazer Desenho;;Livre;30/08/2013;05/09/2013;;
2143;PRS 2010.005;Desenhando;;Michely;30/08/2013;02/09/2013;;
1914;PRS 2013.043;Desenhando;;Michely;30/08/2013;02/09/2013;;
9202;ASS 2012.218;Fazer Contato Terceiro;Entregar nova planta aprovada - CRI;Vanessa;30/08/2013;02/09/2013;;
8770;ASS 2011.142;Fazer Contato Terceiro;Entregar plantas - Defisc;Vanessa;30/08/2013;30/08/2013;;
3342;ASS 2013.037;Fazer Contato Cliente;Enviar procuração para assinar;Vanessa;30/08/2013;30/08/2013;;
4022;ASS 2013.153;Fazer Contato Cliente;Passar valor de taxa;Vanessa;30/08/2013;30/08/2013;;
3163;ASS 2012.207;Fazer Contato Cliente;Pedir para vir assinar procuração;Vanessa;30/08/2013;30/08/2013;;
8311;ASS 2013.153;Elaborando Processo;;Vanessa;30/08/2013;30/08/2013;;
5868;ASS 2012.207;Aguardando Resposta Cliente;Assinar procuração - Priscila;;30/08/2013;02/09/2013;;
15254;PAQ 2013.038;Arquivar;Continua no ASS 2013.153;;30/08/2013;30/08/2013;;
6062;ASS 2013.037;Aguardando Resposta Cliente;Devolver procuração Assinada;;30/08/2013;07/10/2013;;atual
12497;ASS 2012.228;Aguardando Resposta Terceiros;Emitir Alvará;;30/08/2013;30/10/2013;;
13841;PRS 2013.046;Aguardando Resposta Terceiros;Entregar dados medição - Serginho;;30/08/2013;05/09/2013;;
7710;PRS 2013.038;Aguardando Resposta Cliente;Passar nome dos vizinhos;;30/08/2013;02/09/2013;;
6613;ASS 2013.153;Aguardando Resposta Cliente;Pegar documento para assinar e trazer valores;;30/08/2013;02/09/2013;;
12440;ASS 2012.207;Aguardando Resposta Terceiros;Prot.: 45019/12;;30/08/2013;03/09/2013;;
12089;ASS 2011.142;Aguardando Resposta Terceiros;Reanalise do projeto;;30/08/2013;24/09/2013;;atual
14615;ASS 2013.127;Cobrar Pagamentos;Receber parcela 5/9 referente desenho, depois a 6/9 será prefeitura;;30/08/2013;04/10/2013;;
12693;ASS 2013.052;Aguardando Resposta Terceiros;Retificar Certidão Detalhada - Dimas;;30/08/2013;12/09/2013;;
12270;ASS 2012.125;Aguardando Resposta Terceiros;Retificar Certidão Detalhada - Dimas;;30/08/2013;24/09/2013;;
1819;PAQ 2013.075;Desenhando;;Henrique;01/09/2013;03/10/2013;;
2639;PAQ 2013.064;Revisar;;Amanda;02/09/2013;02/09/2013;;
2819;PRS 2010.005;Revisar;;Amanda;02/09/2013;03/09/2013;;
4932;PAQ 2010.053;Fazer Contato Cliente;Entregar estudo na reunião ;Hélio;02/09/2013;03/09/2013;;
2640;PAQ 2013.064;Revisar;Revisado por Amanda;Hélio;02/09/2013;10/09/2013;;
632;ASS 2013.155;Fazer Desenho;Preparar planta para Prefeitura;Livre;02/09/2013;04/09/2013;;
1076;PAQ 2013.066;Fazer Desenho;;Livre;02/09/2013;20/09/2013;;
1373;ASS 2012.135;Desenhando;3D Torre;Silas;02/09/2013;02/09/2013;;
1693;PAQ 2010.053;Desenhando;3D Torre;Silas;02/09/2013;02/09/2013;;
11703;PAQ 2013.018;Fazer Contato Terceiro;Pegar xerox escritura no escritório - Dr Renata;Vanessa;02/09/2013;04/09/2013;;
11702;PAQ 2013.018;Fazer Contato Terceiro;Pegar xerox escritura no escritório - Dr Renata;Vanessa;02/09/2013;04/09/2013;;
9152;ASS 2012.207;Fazer Contato Terceiro;Reconhecer firma na procuração e pegar alvará;Vanessa;02/09/2013;02/09/2013;;
9711;ASS 2013.121;Fazer Contato Terceiro;Voltar a conversar com Alexandre sobre troca de edificação nas escrituras;Vanessa;02/09/2013;20/09/2013;;
2980;ASS 2012.037;Fazer Contato Cliente;Optar pelo Usucapião ou esperar Alexandre entrar de férias;Vanessa / Hélio;02/09/2013;27/09/2013;;
12471;ASS 2012.218;Aguardando Resposta Terceiros;Certidão unificada - CRI;;02/09/2013;19/09/2013;;
12286;ASS 2012.136;Aguardando Resposta Terceiros;Emitir alvará - GL;;02/09/2013;18/09/2013;;
12102;ASS 2011.151;Aguardando Resposta Terceiros;Emitir alvará - GL;;02/09/2013;14/11/2013;;
12104;ASS 2011.152;Aguardando Resposta Terceiros;Emitir alvará - GL;;02/09/2013;14/11/2013;;
12106;ASS 2011.153;Aguardando Resposta Terceiros;Emitir alvará - GL;;02/09/2013;14/11/2013;;
8790;ASS 2011.153;Fazer Contato Terceiro;Entregar boletos e ART paga - GL;;02/09/2013;02/09/2013;;
9411;ASS 2013.024;Fazer Contato Terceiro;Entregar certidão atualizada - GFO;;02/09/2013;03/09/2013;;
8784;ASS 2011.151;Fazer Contato Terceiro;Entregar planta, boleto e ART pagos - GL;;02/09/2013;02/09/2013;;
8787;ASS 2011.152;Fazer Contato Terceiro;Entregar planta, boleto e ART pagos - GL;;02/09/2013;02/09/2013;;
8969;ASS 2012.135;Fazer Contato Terceiro;Enviar e buscar Plotagem - Print Mark;;02/09/2013;02/09/2013;;
11347;PAQ 2010.053;Fazer Contato Terceiro;Enviar e buscar Plotagem - Print Mark;;02/09/2013;02/09/2013;;
9628;ASS 2013.094;Fazer Contato Terceiro;Enviar itens a ser retificado - Nelson Napolitano;;02/09/2013;02/09/2013;;
14671;PAQ 2013.053;Cobrar Pagamentos;Receber parcela 2/2 = 500,00;;02/09/2013;20/12/2013;;
6608;ASS 2013.153;Aguardando Resposta Cliente;Trazer documentos assinados;;02/09/2013;03/09/2013;;
2618;PRS 2013.047;Revisar;;Amanda;03/09/2013;03/09/2013;;
11692;PAQ 2013.012;Fazer Contato Terceiro;Enviar e buscar plotagem - PRINT MARK;Helio;03/09/2013;04/09/2013;;
459;ASS 2012.255;Fazer Desenho;Retificar Projeto;Hélio;03/09/2013;21/10/2013;;atual
2208;ASS 2013.078;Revisar;Retificar projeto(NÃO PRECISOU);Hélio;03/09/2013;21/10/2013;;
2818;PRS 2010.005;Revisar;Revisado por Amanda;Hélio;03/09/2013;09/09/2013;;
2619;PRS 2013.047;Revisar;Revisado por Amanda;Hélio;03/09/2013;18/09/2013;;
2644;PRS 2013.043;Revisar;;Hélio;03/09/2013;04/09/2013;;
1888;PRS 2013.047;Desenhando;;Michelly;03/09/2013;03/09/2013;;
9599;ASS 2013.085;Fazer Contato Terceiro;Avisar advogado que boletos estão pagos;Vanessa;03/09/2013;03/09/2013;;
8968;ASS 2012.135;Fazer Contato Terceiro;Fazer orçamento estrutural - Milton;Vanessa;03/09/2013;03/09/2013;;
11346;PAQ 2010.053;Fazer Contato Terceiro;Fazer orçamento estrutural - Milton;Vanessa;03/09/2013;03/09/2013;;
4955;PAQ 2010.109;Fazer Contato Cliente;Informar o valor da taxa e contrapartida;Vanessa;03/09/2013;10/09/2013;;
14137;ASS 2012.207;Entregar;Alvará (Avisado);;03/09/2013;11/09/2013;;atual
5757;ASS 2012.135;Aguardando Resposta Cliente;Aprovação de estudo torre;;03/09/2013;07/02/2014;;
7390;PAQ 2010.053;Aguardando Resposta Cliente;Aprovação de estudo torre;;03/09/2013;07/02/2014;;
14764;ASS 2012.207;Arquivar;Arquivar rascunho;;03/09/2013;03/09/2013;;
12767;ASS 2013.085;Aguardando Resposta Terceiros;Conclusão do processo;;03/09/2013;13/12/2013;;
9660;ASS 2013.100;Fazer Contato Terceiro;Conversar com Francisco França;;03/09/2013;13/11/2013;;
10288;ASS 2013.153;Fazer Contato Terceiro;Dar entrada - Prefeitura;;03/09/2013;03/09/2013;;
9931;ASS 2013.131;Fazer Contato Terceiro;Dar entrada - Prefeitura;;03/09/2013;04/09/2013;;
11365;PAQ 2010.109;Fazer Contato Terceiro;Enviar e buscar plotagem - Print Mark;;03/09/2013;04/09/2013;;
11776;PAQ 2013.039;Fazer Contato Terceiro;Enviar e buscar plotagem - PRINT MARK;;03/09/2013;04/09/2013;;
3058;ASS 2012.135;Fazer Contato Cliente;Passar valor de orçamento quando valdirele ligar;;03/09/2013;31/01/2014;;atual
4931;PAQ 2010.053;Fazer Contato Cliente;Passar valor de orçamento quando valdirele ligar;;03/09/2013;31/01/2014;;
11364;PAQ 2010.109;Fazer Contato Terceiro;Plotar vegetal;;03/09/2013;03/09/2013;;
12516;ASS 2012.238;Aguardando Resposta Terceiros;Prot 1055/13 - CRI;;03/09/2013;15/10/2013;;
13117;ASS 2013.153;Aguardando Resposta Terceiros;Prot 29659/13 - GFO;;03/09/2013;30/10/2013;;
15264;PRS 2013.035;Arquivar;;;03/09/2013;03/09/2013;;
3181;ASS 2012.215;Fazer Contato Cliente;Levar procuração para assinar;Helio;04/09/2013;16/09/2013;;
4120;ASS 2013.159;Fazer Contato Cliente;Ir no local;Hélio;04/09/2013;04/09/2013;;
283;PRS 2013.043;Fazer Medição;Medir linhas retas;Hélio;04/09/2013;06/09/2013;;
2628;PAQ 2012.116;Revisar;Revisado por Amanda;Hélio;04/09/2013;14/10/2013;;
2314;ASS 2013.155;Revisar;;Hélio;04/09/2013;19/11/2013;;
1544;ASS 2013.155;Desenhando;;Michelly;04/09/2013;04/09/2013;;
8518;PAQ 2010.109;Elaborando Processo;Fazer ART;Vanessa;04/09/2013;10/09/2013;;
10401;ASS 2013.159;Fazer Contato Terceiro;Passar dados  - Paulo Simoes;Vanessa;04/09/2013;05/09/2013;;
4062;ASS 2013.155;Fazer Contato Cliente;Pedir xerox documento do terreno e IPTU;Vanessa;04/09/2013;04/09/2013;;
8322;ASS 2013.156;Elaborando Processo;;Vanessa;04/09/2013;10/09/2013;;
14758;ASS 2012.192;Arquivar;Arquivar rascunho;;04/09/2013;04/09/2013;;
15255;PAQ 2013.039;Arquivar;Continua no ASS 156/13;;04/09/2013;04/09/2013;;
15233;PAQ 2013.012;Arquivar;Continua no ASS 39/13;;04/09/2013;04/09/2013;;
11644;PRS 2013.045;Fazer Contato Terceiro;Pedir certidão - CRI 2º zona;;04/09/2013;04/09/2013;;
14124;ASS 2012.192;Entregar;Planta e alvará;;04/09/2013;13/10/2014;;
14790;ASS 2012.256;Arquivar;Processo não concluido, por falta de comp. De existencia, continua no ASS 120/13;;04/09/2013;04/09/2013;;
13845;PRS 2013.045;Aguardando Resposta Terceiros;Prot 007537 - CRI 2° zona;;04/09/2013;05/09/2013;;
12927;ASS 2013.131;Aguardando Resposta Terceiros;Prot 29836/13 e Prot 30054/13 - IPTU;;04/09/2013;29/04/2014;;
6143;ASS 2013.073;Aguardando Resposta Cliente;Trazer documento de comprovação anterior 2006;;04/09/2013;16/09/2013;;
6639;ASS 2013.155;Aguardando Resposta Cliente;Trazer xerox de documentos;;04/09/2013;05/09/2013;;
1109;PAQ 2013.060;Fazer Desenho;Estudo do 2º pavimento;Hélio;05/09/2013;03/02/2015;;
5187;PAQ 2013.067;Fazer Contato Cliente;Ir no local junto com Milton, dia 09/09 as 15:30;Hélio;05/09/2013;09/09/2013;;
2482;PAQ 2011.083;Revisar;Revisado por Amanda;Hélio;05/09/2013;07/05/2014;;atual
2638;PRS 2013.045;Revisar;;Hélio;05/09/2013;05/09/2013;;
1081;PRS 2013.046;Fazer Desenho;;Hélio;05/09/2013;05/09/2013;;
1899;PRS 2013.046;Desenhando;;Hélio;05/09/2013;06/09/2013;;
464;ASS 2013.034;Fazer Desenho;Retificar projeto de acordo com o parecer;Livre;05/09/2013;06/11/2013;;
1908;PRS 2013.045;Desenhando;Passar levantamento a limpo;Michelly;05/09/2013;05/09/2013;;
1986;PAQ 2013.056;Desenhando;;Michelly;05/09/2013;10/09/2013;;
1984;PRS 2013.038;Desenhando;;Michelly;05/09/2013;10/09/2013;;
4113;ASS 2013.158;Fazer Contato Cliente;Passar orçamento para Eulália;Vanessa;05/09/2013;05/09/2013;;
10384;ASS 2013.157;Fazer Contato Terceiro;Situar protocolo ;Vanessa;05/09/2013;09/09/2013;;
10383;ASS 2013.157;Fazer Contato Terceiro;Situar protocolo ;Vanessa;05/09/2013;09/09/2013;;
9334;ASS 2012.254;Fazer Contato Terceiro;Verificar cartório p/ reconhecer firma de procurador - Procurador Claudemir;Vanessa;05/09/2013;06/09/2013;;atual
13183;ASS 2013.159;Aguardando Resposta Terceiros;ART - Paulo Simões;;05/09/2013;09/09/2013;;
11643;PRS 2013.045;Fazer Contato Terceiro;Conversar com vizinho - Paraiba;;05/09/2013;17/09/2013;;
9370;ASS 2013.008;Fazer Contato Terceiro;Reconhecer firma nos documentos;Amanda;06/09/2013;10/09/2013;;
2167;ASS 2011.141;Revisar;Revisado por Amanda;Hélio;06/09/2013;10/06/2014;;
2176;ASS 2012.108;Revisar;Revisado por Amanda;Hélio;06/09/2013;21/02/2015;;
11637;PRS 2013.046;Fazer Contato Terceiro;Ver nomes de vizinhos;Hélio;06/09/2013;20/09/2013;;
1027;PRS 2013.052;Fazer Desenho;Transformar retificação em Usucapião;Livre;06/09/2013;18/09/2013;;
8092;ASS 2013.039;Elaborando Processo;;Vanessa;06/09/2013;09/09/2013;;
12759;ASS 2013.080;Aguardando Resposta Terceiros;Acertar dados do terreno na ficha de lançamento IPTU - Carla;;06/09/2013;27/11/2013;;atual
7632;PRS 2013.046;Aguardando Resposta Cliente;Aprovação de desenho - Enviado por email;;06/09/2013;16/09/2013;;
6000;ASS 2013.008;Aguardando Resposta Cliente;Atualizar avaliação de imóvel - Eugmar;;06/09/2013;17/09/2013;;atual
3282;ASS 2013.008;Fazer Contato Cliente;Decreto aprovado, pedir para atualizar avaliação;;06/09/2013;06/09/2013;;
2947;ASS 2011.141;Fazer Contato Cliente;Passar serviço de licença unificada;;06/09/2013;03/06/2014;;
12566;ASS 2012.254;Aguardando Resposta Terceiros;Responder email, ligar quando vir a Cachoeiro  - Procurador Claudemir (cancelado);;06/09/2013;14/11/2014;;
7646;PAQ 2013.063;Aguardando Resposta Cliente;Trazer xerox de documento do terreno e IPTU;;06/09/2013;06/09/2013;;
